article_name,country,revision_id,population,article_quality
Liliane Tanguy,france,788807389,65.1,Stub
Laurent Saint-Martin,france,788807417,65.1,Stub
Laurent Pietraszewski,france,788807420,65.1,Stub
Laurent Garcia,france,788807433,65.1,Stub
Laurence Vanceunebrock-Mialon,france,788807460,65.1,Stub
Laurence Gayte,france,788807472,65.1,Stub
Julien Dray,france,788807563,65.1,Start
Julien Borowczyk,france,788807573,65.1,Stub
Joël Aviragnet,france,788807614,65.1,Stub
José Evrard,france,788807620,65.1,Stub
Joseph Kergueris,france,788807645,65.1,Stub
Joaquim Pueyo,france,788807658,65.1,Stub
Jennifer de Temmerman,france,788807673,65.1,Stub
Jeanny Marc,france,788807680,65.1,Stub
Jean-René Marsac,france,788807737,65.1,Stub
Jean-René Cazeneuve,france,788807748,65.1,Stub
Jean-Pierre Pont,france,788807776,65.1,Stub
Jean-Philippe Nilor,france,788807876,65.1,Stub
Jean-Philippe Ardouin,france,788807883,65.1,Stub
Jean-Paul Mattei,france,788807892,65.1,Stub
Jean-Paul Lecoq,france,788807896,65.1,Stub
Jean-Paul Dufrègne,france,788807923,65.1,Stub
Jean-Patrick Gille,france,788807963,65.1,Stub
Jean-Noël Barrot,france,788807974,65.1,Stub
Jean-Michel Villaumé,france,788807983,65.1,Stub
Jean-Michel Jacques,france,788807995,65.1,Stub
Jean-Michel Fauvergue,france,788808014,65.1,Stub
Jean-Marie Vanlerenberghe,france,788808045,65.1,Start
Jean-Luc Pérat,france,788808151,65.1,Stub
Jean-Luc Préel,france,788808159,65.1,Stub
Jean-Luc Lagleize,france,788808181,65.1,Stub
Jean-Louis Touraine,france,788808201,65.1,Stub
Jean-Louis Gagnaire,france,788808229,65.1,Stub
Jean-Louis Debré,france,788808242,65.1,C
Jean-Louis Bricout,france,788808263,65.1,Stub
Jean-Jacques Pignard,france,788808293,65.1,Stub
Jean-Jacques Ferrara,france,788808504,65.1,Stub
Jean-Jacques Candelier,france,788808514,65.1,Stub
Jean-Jacques Bridey,france,788808521,65.1,Stub
Jean-Félix Acquaviva,france,788808532,65.1,Stub
Jean-François Portarrieu,france,788808549,65.1,Stub
Jean-François Mattei,france,788808562,65.1,Start
Jean-François Eliaou,france,788809544,65.1,Stub
Jean-François Copé,france,788809553,65.1,C
Jean-François Cesarini,france,788809568,65.1,Stub
Jean-Claude Sandrier,france,788809589,65.1,Stub
Jean-Claude Merceron,france,788809603,65.1,Stub
Jean-Claude Leclabart,france,788809624,65.1,Stub
Jean-Christophe Canter,france,788809681,65.1,Start
Jean-Charles Larsonneur,france,788809706,65.1,Stub
Jean-Charles Colas-Roy,france,788809712,65.1,Stub
Jean-Bernard Sempastous,france,788809718,65.1,Stub
Jean-Baptiste Moreau (politician),france,788809721,65.1,Stub
Jean-Baptiste Djebbari-Bonnet,france,788809730,65.1,Stub
Jean Terlier,france,788809757,65.1,Stub
Jean Rottner,france,788809771,65.1,Stub
Jean Proriol,france,788809782,65.1,Stub
Jean Michel (politician),france,788809795,65.1,Stub
Jean Grellier,france,788809826,65.1,Stub
Jacques Valax,france,788809907,65.1,Stub
Jacques Savatier,france,788809913,65.1,Stub
Jacques Krabal,france,788809974,65.1,Stub
Jacques Bompard,france,788810013,65.1,Start
Jacques Barrot,france,788810033,65.1,C
Jacqueline Fraysse,france,788810057,65.1,Stub
Jacqueline Dubois,france,788810065,65.1,Stub
Isabelle Rauch,france,788810090,65.1,Start
Isabelle Florennes,france,788810097,65.1,Stub
Hélène Zannier,france,788810119,65.1,Stub
Huguette Tiegna,france,788810141,65.1,Stub
Hubert Julien-Laferrière,france,788810160,65.1,Stub
Hubert Falco,france,788810169,65.1,Stub
Hervé Saulignac,france,788810179,65.1,Stub
Hervé Pellois,france,788810188,65.1,Stub
Henri Emmanuelli,france,788810287,65.1,C
Gérard Menuel,france,788814631,65.1,Stub
Géraldine Bannier,france,788814685,65.1,Stub
Guy Drut,france,788814720,65.1,Start
Guy Chambefort,france,788814731,65.1,Stub
Guy Bricout,france,788814734,65.1,Stub
Guillaume Garot,france,788814769,65.1,Stub
Grégory Besson-Moreau,france,788814775,65.1,Stub
Graziella Melchior,france,788814779,65.1,Stub
Gisèle Biémouret,france,788814790,65.1,Stub
Gilles Le Gendre,france,788814810,65.1,Stub
Gilbert Mathon,france,788814839,65.1,Stub
Georges Tron,france,788814864,65.1,Start
Georges Fenech,france,788814885,65.1,C
Frédérique Tuffnell,france,788814980,65.1,Stub
Frédérique Meunier,france,788814984,65.1,Stub
Frédérique Massat,france,788814987,65.1,Stub
Frédérique Lardet,france,788814993,65.1,Stub
Frédéric Dutoit,france,788815022,65.1,Stub
Frédéric Descrozaille,france,788815024,65.1,Stub
Françoise Olivier-Coupeau,france,788815053,65.1,Stub
Françoise Dumas,france,788815096,65.1,Stub
François d'Aubert,france,788815142,65.1,Stub
François Zocchetto,france,788815148,65.1,Stub
François Sauvadet,france,788815183,65.1,Stub
François Rochebloine,france,788815189,65.1,Stub
François Jolivet,france,788815217,65.1,Stub
François Asensi,france,788815304,65.1,Stub
François André,france,788815309,65.1,Stub
Francis Hillmeyer,france,788815359,65.1,Stub
Aurore Bergé,france,788815379,65.1,Stub
Florent Boudié,france,788815390,65.1,Stub
Fannette Charvier,france,788815407,65.1,Stub
Fadila Khattabi,france,788815411,65.1,Start
Fabrice Le Vigoureux,france,788815417,65.1,Stub
Fabrice Brun,france,788815426,65.1,Stub
Fabienne Colboc,france,788815433,65.1,Stub
Fabien Matras,france,788815438,65.1,Stub
Fabien Gouttefarde,france,788815446,65.1,Stub
Erwan Balanant,france,788815466,65.1,Stub
Eric Poulliant,france,788815482,65.1,Stub
Eric Pauget,france,788815488,65.1,Stub
Emmanuelle Anthoine,france,788815500,65.1,Stub
Emilie Chalas,france,788815506,65.1,Stub
Elisabeth Toutut-Picard,france,788815517,65.1,Stub
Dominique Raimbourg,france,788815567,65.1,Stub
Dominique David,france,788815608,65.1,Stub
Dominique Da Silva (politician),france,788815610,65.1,Stub
Zivka Park,france,788815676,65.1,Stub
Didier Martin,france,788815690,65.1,Stub
Didier Le Gac,france,788815693,65.1,Stub
Didier Julia,france,788815704,65.1,Start
Denis Sommer,france,788815712,65.1,Stub
Denis Masseglia,france,788815715,65.1,Stub
Denis Baupin,france,788815737,65.1,Start
Denis Badré,france,788815746,65.1,Stub
Delphine Bagarry,france,788815754,65.1,Stub
Danièle Hérin,france,788815780,65.1,Stub
Danièle Cazarian,france,788815793,65.1,Stub
Danielle Brulebois,france,788815803,65.1,Stub
Daniel Soulage,france,788815830,65.1,Stub
Daniel Paul,france,788815841,65.1,Stub
Daniel Leca,france,788815857,65.1,Stub
Daniel Gibbs,france,788815877,65.1,Stub
Damien Pichereau,france,788815920,65.1,Stub
Damien Adam,france,788815929,65.1,Stub
Célia de Lavergne,france,788815946,65.1,Stub
Cécile Rilhac,france,788815961,65.1,Stub
Cécile Dumoulin,france,788815969,65.1,Stub
Corinne Vignon,france,788815993,65.1,Stub
Coralie Dubost,france,788816013,65.1,Stub
Claude Évin,france,788816039,65.1,Start
Claude de Ganay,france,788816048,65.1,Stub
Claude Biwer,france,788816112,65.1,Stub
Christophe Sirugue,france,788816163,65.1,Stub
Gwendal Rouillard,france,788816603,65.1,Stub
Fiona Lazaar,france,788817892,65.1,Stub
Guillaume Gouffier-Cha,france,788822322,65.1,Stub
Édouard Barthe,france,788825692,65.1,Stub
Yvon Delbos,france,788825704,65.1,Start
Vincent Delpuech,france,788825749,65.1,Stub
Vincent Badie,france,788825759,65.1,Start
Victor Sablé,france,788825766,65.1,Stub
Victor Pierre Le Gorgeu,france,788825776,65.1,Stub
René Enjalbert,france,788825929,65.1,Stub
René Capitant,france,788825936,65.1,Start
Raymond Triboulet,france,788825960,65.1,Start
Raoul Borra,france,788825993,65.1,Stub
Pierre-Henri Teitgen,france,788826009,65.1,Start
Pierre Schneiter,france,788826033,65.1,Stub
Pierre Naudet,france,788826065,65.1,Stub
Pierre Mendès France,france,788826075,65.1,C
Paul Béchard,france,788827123,65.1,Stub
Paul Anxionnaz,france,788827156,65.1,Stub
Pascal Arrighi,france,788827160,65.1,Stub
Maurice Schumann,france,788827316,65.1,Start
Maurice Rabier,france,788827328,65.1,Stub
Maurice Faure,france,788827474,65.1,Start
Maurice Béné,france,788827484,65.1,Stub
Marcel Ribère,france,788827608,65.1,Stub
Marcel Gatuing,france,788827610,65.1,Stub
Marcel Cachin,france,788827627,65.1,Start
Marc Sangnier,france,788827639,65.1,Start
Madeleine Laissac,france,788827671,65.1,Stub
Léon Sagnol,france,788827688,65.1,Stub
Léon Jean,france,788827697,65.1,Stub
Joseph Laniel,france,788827854,65.1,Start
Joseph Fontanet,france,788827863,65.1,Stub
Jean-Louis Tixier-Vignancour,france,788827945,65.1,Start
Jean de Broglie,france,788828010,65.1,Start
Jean Saint-Josse,france,788828022,65.1,Stub
Jean Moreau,france,788828054,65.1,Stub
Jean Masson,france,788828066,65.1,Stub
Jean Filippi,france,788828086,65.1,Stub
Jean Berthoin,france,788828099,65.1,Stub
Jacques Isorni,france,788828150,65.1,C
Jacques Bordeneuve,france,788828179,65.1,Stub
Irène de Lipkowski,france,788828193,65.1,Stub
Georges Spénale,france,788828416,65.1,Stub
Georges Marrane,france,788828429,65.1,Start
Georges Cogniot,france,788828463,65.1,Stub
Félix Gouin,france,788828550,65.1,Start
Félix Gaillard,france,788828558,65.1,Start
Fernand Chevalier,france,788828637,65.1,Stub
Edmond Michelet,france,788828668,65.1,Start
Charles-Émile Loo,france,788828831,65.1,Stub
Charles Pasqua,france,788828846,65.1,B
Auguste Rencurel,france,788828967,65.1,Stub
Auguste Rejon,france,788828971,65.1,Stub
Auguste Champetier de Ribes,france,788828975,65.1,Start
André Philip,france,788829043,65.1,Stub
Alice Sportisse Gomez-Nadal,france,788829133,65.1,Stub
Jean Garchery,france,788829516,65.1,Start
Arthur Chaussy,france,788830179,65.1,Start
Bernard Cadenat,france,788830339,65.1,Stub
Charles Spinasse,france,788830375,65.1,Stub
Gaston Allemane,france,788830454,65.1,Stub
Jean Bène,france,788830574,65.1,Stub
Joannès Marietton,france,788830600,65.1,Stub
Marx Dormoy,france,788830696,65.1,Start
Paul Aubriot,france,788830722,65.1,Stub
Pierre Bérégovoy,france,788830764,65.1,C
René Lefeuvre,france,788830857,65.1,Stub
Roger Roche,france,788830864,65.1,Stub
Roger Salengro,france,788830872,65.1,Start
Émile Muller,france,788830927,65.1,Stub
Étienne Rognon,france,788830944,65.1,Stub
Maurice Fontaine,france,788831121,65.1,Stub
Jean Hennessy,france,788831407,65.1,Start
Laurent Bonnevay,france,788831429,65.1,Start
André Salardaine,france,788832035,65.1,Stub
Aline Archimbaud,france,788832377,65.1,Stub
Pierre Ceyrac,france,788832840,65.1,Start
Stéphane Buchou,france,788834804,65.1,Stub
Éric Bothorel,france,788835414,65.1,Stub
Napoléon Alexandre Berthier,france,788836581,65.1,Stub
Louis-Antoine Garnier-Pagès,france,788836610,65.1,Start
Jules Jacquot d'Andelarre,france,788836654,65.1,Stub
Jacques-Louis Hénon,france,788836739,65.1,Start
Félix Baciocchi (1803–1866),france,788836857,65.1,Stub
Frédéric Lagrange (politician),france,788836862,65.1,Stub
François Christophe Edmond de Kellermann,france,788836899,65.1,Stub
Eugène Eschassériaux,france,788836918,65.1,Stub
Ernest Arrighi de Casanova,france,788836926,65.1,Stub
Edmond Valléry Gressier,france,788836937,65.1,Stub
"Claude Antoine Gabriel, duc de Choiseul-Stainville",france,788836952,65.1,Start
Auguste de Talhouët-Roy,france,788836980,65.1,Stub
Antoine Maurice Apollinaire d'Argout,france,788836986,65.1,Start
Alexandre Goüin,france,788837022,65.1,Start
Étienne Clavière,france,788839194,65.1,Start
Étienne Christophe Maignet,france,788839204,65.1,Stub
Théodore Vernier,france,788839216,65.1,Stub
Stanislas Joseph François Xavier Rovère,france,788839239,65.1,Stub
Pierre-Louis Bentabole,france,788839255,65.1,C
Pierre Bourbotte,france,788839317,65.1,Stub
Pierre Antoine Laloy,france,788839325,65.1,Stub
Philippe-François-Joseph Le Bas,france,788839335,65.1,Start
Jean-Henri Voulland,france,788839722,65.1,Stub
Jean-François-Bertrand Delmas,france,788839731,65.1,Stub
Jean-Bertrand Féraud,france,788839769,65.1,B
Jean-Baptiste Charles Matthieu,france,788839789,65.1,Stub
Jacques-Marie Rouzet,france,788839876,65.1,Stub
Charles-Louis Antiboul,france,788842389,65.1,Stub
Armand-Joseph Guffroy,france,788842478,65.1,Stub
André Dumont (politician),france,788842541,65.1,Stub
Victor Denain,france,788898860,65.1,Start
Frédéric Barbier (politician),france,788917737,65.1,Stub
Jean François Mbaye,france,788966145,65.1,Stub
Isabelle Muller-Quoy,france,788966440,65.1,Stub
Jean Chamant,france,789009442,65.1,Stub
Georges Coudray,france,789009799,65.1,Stub
Pierre Person,france,789081421,65.1,Stub
Valérie Petit,france,789082170,65.1,Stub
William Waddington,france,789092767,65.1,C
Éric Alauzet,france,789100781,65.1,Stub
Émilie Cariou,france,789100859,65.1,Stub
Lætitia Avia,france,789120205,65.1,Stub
Antonin Dubost,france,789170704,65.1,Start
Renée Bordereau,france,789184761,65.1,Start
Pierre Baudin,france,789210595,65.1,Stub
Émile Berlia,france,789210610,65.1,Stub
René Besse,france,789210612,65.1,Stub
Jacques Alexandre Bixio,france,789210623,65.1,Stub
André Bord,france,789210630,65.1,Stub
Jean-Baptiste Chaudié,france,789210702,65.1,Stub
Jean Cluzel,france,789210713,65.1,Stub
Pierre Courant,france,789210721,65.1,Stub
Jean-Marie Demange,france,789210756,65.1,Stub
Pierre Frédéric Dorian,france,789210771,65.1,Stub
Marc Fesneau,france,789210787,65.1,Stub
Joseph Fleuriau d'Armenonville,france,789210790,65.1,Start
Martin-Michel-Charles Gaudin,france,789210810,65.1,Start
Jean de Gaulle,france,789210812,65.1,Stub
Armand Gauthier,france,789210817,65.1,Stub
"Jean-Guillaume, baron Hyde de Neuville",france,789210864,65.1,C
Bruno Joncour,france,789210888,65.1,Start
Christian de La Malène,france,789210907,65.1,Stub
Edmond Lefebvre du Prey,france,789210962,65.1,Stub
Étienne-Denis Pasquier,france,789211106,65.1,Start
Jérôme Rivière,france,789211173,65.1,Start
Henri Rochereau,france,789211182,65.1,Stub
Louis Sanmarco,france,789211231,65.1,Stub
"Jean-Baptiste Colbert, Marquis de Seignelay",france,789211243,65.1,Start
Louis Serre (politician),france,789211247,65.1,Stub
Jean-Luc Fugit,france,789245984,65.1,Stub
Sira Sylla,france,789246008,65.1,Stub
Sophie Errante,france,789246033,65.1,Stub
Didier Paris,france,789246052,65.1,Stub
Louis Jung,france,789250920,65.1,Stub
Patrick Binder,france,789266166,65.1,Stub
François Dufour,france,789266171,65.1,Stub
Harry Durimel,france,789266175,65.1,Stub
Nathalie Sarles,france,789292342,65.1,Stub
Anne Bouquet,france,789311625,65.1,Start
Agénor de Gasparin,france,789318786,65.1,C
Jacques Trémolet de Villers,france,789327377,65.1,Start
Stella Dupont,france,789332144,65.1,Stub
Guillaume Kasbarian,france,789335987,65.1,Stub
Alice Thourot,france,789336087,65.1,Stub
Raymond Barre,france,789354886,65.1,C
Pierre Sudreau,france,789398631,65.1,Start
Gaël Le Bohec,france,789465760,65.1,Stub
Josy Poueyto,france,789580060,65.1,Stub
Serge Letchimy,france,789580414,65.1,Stub
Loïc Kervran,france,789595651,65.1,Stub
Paul-André Colombani,france,789595682,65.1,Stub
Bruno Mégret,france,789615716,65.1,C
Caroline Janvier,france,789649959,65.1,Stub
Corinne Féret,france,789650248,65.1,Stub
Fadela Amara,france,789650907,65.1,Start
Françoise Descamps-Crosnier,france,789651069,65.1,Stub
Isabelle Valentin,france,789651474,65.1,Stub
Karine Berger,france,789651680,65.1,Stub
Marie-Agnès Labarre,france,789652517,65.1,Stub
Nathalie Goulet,france,789653350,65.1,Stub
Odette Duriez,france,789653373,65.1,Stub
Penelope Fillon,france,789653600,65.1,C
Sandrine Mazetier,france,789653950,65.1,Stub
Seybah Dagoma,france,789653996,65.1,Stub
Sonia Krimi,france,789654079,65.1,Stub
Sophie Montel,france,789654111,65.1,Stub
Louis Jacquinot,france,789916279,65.1,Start
Roger-Gérard Schwartzenberg,france,789988992,65.1,Start
Guillaume Dufresne d'Arsel,france,790008065,65.1,Stub
Colette Le Moal,france,790078463,65.1,Stub
Émile Koehl,france,790078666,65.1,Start
Cécile Brunschvicg,france,790098347,65.1,Start
Éliane Assassi,france,790099282,65.1,Stub
Marie-France Beaufils,france,790099399,65.1,Stub
Gélita Hoarau,france,790099498,65.1,Stub
Mireille Schurch,france,790099562,65.1,Stub
Nicole Borvo,france,790099645,65.1,Stub
Josiane Mathon-Poinat,france,790099719,65.1,Stub
Isabelle Pasquet,france,790100014,65.1,Stub
Brigitte Gonthier-Maurin,france,790100044,65.1,Stub
Annie David,france,790100076,65.1,Stub
Michelle Demessine,france,790100098,65.1,Stub
Évelyne Didier,france,790100173,65.1,Stub
Marie-Christine Blandin,france,790100219,65.1,Stub
Sylvie Desmarescaux,france,790100245,65.1,Stub
Anne-Marie Escoffier,france,790100283,65.1,Stub
Françoise Laborde,france,790100335,65.1,Stub
Suzanne Lacore,france,790100774,65.1,C
Caroline Mécary,france,790100868,65.1,C
Cécile Cukierman,france,790100953,65.1,Stub
Hélène Lipietz,france,790100999,65.1,Stub
Jacqueline Thome-Patenôtre,france,790101331,65.1,Stub
Aimée Batier,france,790101398,65.1,Start
Gisèle Jourda,france,790101430,65.1,Stub
Lionel Causse,france,790152851,65.1,Stub
Marie Tamarelle-Verhaeghe,france,790180334,65.1,Stub
Bénédicte Taurine,france,790290304,65.1,Stub
Annie Vidal,france,790353125,65.1,Stub
Nicole Dubre-Chirat,france,790398275,65.1,Stub
Michel Debray,france,790406143,65.1,Stub
Annette Peulvast-Bergeal,france,790505721,65.1,Stub
Maria Domenica Michelotti,france,790507717,65.1,Stub
Yves-Marie Adeline,france,790510306,65.1,Start
Anne-Marie Idrac,france,790581452,65.1,Start
Jacques Généreux,france,790586706,65.1,Stub
François Cormier-Bouligeon,france,790595968,65.1,Stub
Olivier Damaisin,france,790596449,65.1,Stub
Cécile Carnot,france,790611096,65.1,Stub
Berthe Faure,france,790611230,65.1,Stub
Jeanne Fallières,france,790611437,65.1,Stub
Barnabé Brisson,france,790641646,65.1,Start
Aimée Lallement,france,790703874,65.1,C
Vincent Thiébaut,france,790826829,65.1,Stub
Martine Wonner,france,790826985,65.1,Stub
Sylvain Waserman,france,790827114,65.1,Stub
Geneviève Darrieussecq,france,790842377,65.1,Stub
Myriam El Khomri,france,790842811,65.1,Stub
Emmanuelle Cosse,france,790842855,65.1,Start
Martine Pinville,france,790843059,65.1,Stub
Hélène Geoffroy,france,790843230,65.1,Stub
George Pau-Langevin,france,790843665,65.1,Stub
Chantal Jouanno,france,790844719,65.1,Start
Valérie Létard,france,790845029,65.1,Stub
Marie-George Buffet,france,790845816,65.1,C
Margie Sudre,france,790846115,65.1,Start
Élisabeth Hubert,france,790846263,65.1,Stub
Lucette Michaux-Chevry,france,790846618,65.1,Stub
Edwige Avice,france,790846937,65.1,Stub
Nicole Questiaux,france,790847511,65.1,Start
Alexandre Freschi,france,790849551,65.1,Stub
Jean-Marie Tjibaou,france,790884184,65.1,Stub
François de Grossouvre,france,790899514,65.1,B
Jacques Mézard,france,790923218,65.1,Start
Françoise Férat,france,790968226,65.1,Stub
Benjamin Raspail,france,791106649,65.1,Stub
Bernard Combes,france,791163107,65.1,Stub
Bernard Marie,france,791172484,65.1,Stub
Michel Jacques François Achard,france,791188155,65.1,Stub
François Marie d'Aboville,france,791189766,65.1,Stub
Charles Marion,france,791196322,65.1,Start
Christiane Scrivener,france,791206436,65.1,Stub
